global_rank	consumption_country	finalsale_country	finalsale_industry	ANIMALIA	PLANTAE	aggregated_finalsale_threat_intensity	finalsale_threat_intensity_proportion	attributed_threat_intensity
8960	Australia	Viet Nam	Fishery	836	101	685.660969808698	0.00027615488344064	0.189348625197317
8961	Kenya	Zimbabwe	Fishing	107	11	29.4894356876612	0.00641984847511668	0.189317708731483
8962	Netherlands	Greece	Food products and beverages	309	29	108.07778789103	0.00175053591873685	0.189194049720871
8963	Serbia	Greenland	Land and pipeline transport	13	0	2.3895093947649	0.0791722299965925	0.189182787381345
8964	USA	Ethiopia	Food & Beverages	5	1	0.646290875971317	0.292671589604013	0.189150978017096
8965	Serbia	Pakistan	Fishing	237	19	64.9176366329193	0.00291348280983346	0.189136418385025
8966	Burkina Faso	Philippines	Crude petroleum and natural gas	220	0	24.9065473973751	0.00759246494413655	0.189102087994046
8967	Congo	Uganda	Food & Beverages	366	34	216.075666688383	0.000875140076845409	0.189096475550094
8968	Japan	Viet Nam	Transportation	85	11	23.2725700438023	0.00812513755877786	0.189092832952186
8969	Dominican Republic	Seychelles	Fishing	649	69	123.385007917881	0.00153236436694829	0.189070789548994
8970	Greece	Liberia	Construction	202	33	56.4270428940654	0.00335041059337685	0.189053762265207
8971	Sierra Leone	Eritrea	Fishing	431	4	61.921626880765	0.0030525837018494	0.189020949008223
8972	Indonesia	Madagascar	Fishing	702	61	142.836975887418	0.00132315950266542	0.188996101977429
8973	Saudi Arabia	Sri Lanka	Fishing	444	11	162.203779488802	0.00116512739445663	0.188988066966806
8974	Italy	USA	Air transportation 	272	37	123.884830027819	0.00152497208740351	0.188920907845152
8975	Netherlands	Indonesia	Fishery	1214	114	1646.92313107848	0.000114700196788318	0.188902407229935
8976	Costa Rica	Seychelles	Fishing	649	69	123.385007917881	0.00153091481120661	0.188891936102329
8977	Kuwait	France	Products of forestry, logging and related services	130	13	74.3581694364548	0.00253996076731913	0.188866833098264
8978	Bahrain	Bahrain	Petroleum, Chemical and Non-Metallic Mineral Products	3	0	0.362898945808411	0.520350677526688	0.188834712325127
8979	Gaza Strip	Djibouti	Fishing	403	1	66.7338962256908	0.00282932367520567	0.188811792530066
8980	Netherlands	Norway	Food products and beverages	160	39	129.754559129477	0.00145504565304172	0.188798807223689
8981	Angola	Cameroon	Transport	73	35	37.5929879248142	0.00501391593778001	0.188488081304997
8982	Japan	Ireland	Food products and beverages	137	33	51.185179553926	0.00368097750287932	0.18841149441884
8983	Brunei	Singapore	Nursery products	75	7	15.683189496398	0.0120111798649474	0.188373609897291
8984	Paraguay	Seychelles	Fishing	649	69	123.385007917881	0.00152670793458687	0.188372870597292
8985	Hong Kong	Macao SAR	Food & Beverages	7	1	1.49422136694193	0.126037229528241	0.188327521391261
8986	France	Malta	Air transport services	35	2	18.1158176064491	0.0103945412467886	0.188305613329535
8987	Uruguay	Vanuatu	Fishing	447	10	66.9224037081003	0.00281366933633151	0.18829751522708
8988	Russia	Georgia	Products of forestry, logging and related services	69	4	68.7428331375122	0.00273832398333788	0.188240148663044
8989	Singapore	Bahrain	Transport	149	2	28.1929977983236	0.00667640173094836	0.188227779301351
8990	Turkey	Syria	Transport	93	3	35.9594658538699	0.0052318287286949	0.1881337665228
8991	Guyana	Thailand	Other Constructions	932	140	1485.4261443913	0.000126639726792946	0.188113961096812
8992	South Korea	Viet Nam	Culture and sport	550	31	76.2492872998118	0.0024665374424198	0.188071722082811
8993	Switzerland	Austria	Land transport, transport via pipeline services	72	7	26.6703976988792	0.00704871756446377	0.187992100711324
8994	Bangladesh	Zimbabwe	Fishing	107	11	29.4894356876612	0.00637359366094813	0.187953680363815
8995	China	Chile	Fruits	41	13	13.9127544164658	0.0135039977528899	0.187877804376463
8996	Kuwait	Japan	Air transport	102	6	53.1662400811911	0.00353359524235275	0.187867973004681
8997	UK	UAE	Hotels and Restraurants	311	2	91.1303801611066	0.0020604565509852	0.187770188796724
8998	Viet Nam	Thailand	Route & Non Route of Road Passenger Trans.	139	14	31.147093936801	0.00602705478878422	0.187725241668508
8999	Andorra	Andorra	Petroleum, Chemical and Non-Metallic Mineral Products	1	0	0.187640368938446	1	0.187640368938446
9000	USA	Oman	Transport	73	1	25.9057279899716	0.00724213641378319	0.187612816001736
9001	Malaysia	Myanmar	Food & Beverages	795	43	344.947819776833	0.000543885035112962	0.187611957071463
9002	Dominican Republic	Zimbabwe	Fishing	107	11	29.4894356876612	0.00635877420498982	0.187516662970406
9003	Madagascar	Mauritius	Recreational, cultural and sporting services 	360	3	79.0366778597236	0.00237213172037843	0.187485410624382
9004	Germany	Belgium	Construction work	111	26	127.509188689291	0.00146856776663751	0.187255884459193
9005	Albania	TFYR Macedonia	Food products and beverages	143	13	43.557689897716	0.00429691220775705	0.187163569463192
9006	UK	Zambia	Hotels and Restraurants	174	17	37.3836923539639	0.00500547902924006	0.187123288113328
9007	Albania	TFYR Macedonia	Products of agriculture, hunting and related services	174	15	91.6786672472954	0.00203843136642223	0.186880670948673
9008	Kyrgyzstan	Zimbabwe	Fishing	107	11	29.4894356876612	0.00633483793393135	0.186810795844425
9009	Australia	Switzerland	Construction work	152	41	204.339389838278	0.000913774370146319	0.186720097245556
9010	Taiwan	New Caledonia	Transport	86	9	33.8001001179218	0.00552423142352413	0.186719575189685
9011	Taiwan	Zimbabwe	Construction	339	34	196.996727764606	0.000947755965266333	0.186704823876854
9012	China	Cuba	Construction	236	98	166.413181073964	0.00112177157339645	0.186677575967249
9013	Russia	Latvia	Land transport, transport via pipeline services	50	3	20.3006154000759	0.00919328878007202	0.186629419786075
9014	Canada	Cuba	Fishing	188	33	34.421425268054	0.00541963041327716	0.186551403251092
9015	Oman	Yemen	Food & Beverages	112	6	66.7038043290377	0.00279633110120006	0.186525922613651
9016	Brazil	Chile	Restaurant services	51	0	5.69937923550606	0.0327258461446842	0.186517007981379
9017	Japan	Brazil	Hotels and restaurants	150	54	30.6071209013462	0.00609105283796713	0.186429590628148
9018	South Korea	Fiji	Fishing	574	15	99.7707107663155	0.00186816332519405	0.186387982782174
9019	Israel	Tanzania	Fishing	579	46	182.532163530588	0.00102072821392535	0.186315729264508
9020	China	Ukraine	Other Prod. Sectors	63	23	15.2845553308725	0.0121895599752998	0.186312003901459
9021	Germany	Israel	Processing of fruit, vegetables and fish 	49	5	13.3201510906219	0.0139812191662591	0.186231951725671
9022	Belarus	Maldives	Fishing	305	2	108.927796840668	0.00170906493662081	0.18616467820374
9023	Italy	China	Air freight transport	137	8	26.8032349944115	0.00694526209210613	0.186155491952498
9024	Brazil	Philippines	Fishery	1083	81	1102.93070904911	0.000168747945905491	0.186117291628123
9025	Norway	Denmark	Re-export & Re-import	14	0	1.99921916425228	0.0930773168120969	0.186081955527925
9026	Israel	Egypt	Food & Beverages	556	22	329.837783180177	0.000564137598993791	0.1860738950607
9027	Moldova	Djibouti	Fishing	403	1	66.7338962256908	0.00278728757767313	0.186006559959596
9028	USA	Taiwan	Other Poultry & Livestock	882	11	281.389227665961	0.000660982897433987	0.185993467009359
9029	Georgia	Iran	All kinds of biscuits & confectionery	403	20	286.967452123761	0.000647968050123883	0.185945740401652
9030	UK	Viet Nam	Lottery	570	33	240.276859596372	0.000773691521374509	0.185900169052206
9031	Laos	Fiji	Fishing	574	15	99.7707107663155	0.0018632164014133	0.185894424680462
9032	Poland	Czech Republic	Fish and other fishing products, services incidental of fishing	146	64	66.3370395451784	0.00280206256980925	0.1858805355015
9033	UK	Ecuador	Services rendered to companies	531	34	130.754813745618	0.00142159235042842	0.185880043002463
9034	Mongolia	Madagascar	Fishing	702	61	142.836975887418	0.00130125146532575	0.185866824176202
9035	UK	Mauritius	Telecommunications services, information retrieval and supply services 	364	2	65.1435245871544	0.002852611097158	0.185829141145302
9036	Tajikistan	Papua New Guinea	Fishing	709	20	130.349790766835	0.00142538729496325	0.185798935660164
9037	Poland	Cote dIvoire	Transport	73	12	31.9075888246298	0.00582210463710138	0.185769320854601
9038	Kuwait	Oman	Transport	73	1	25.9057279899716	0.00716965713925871	0.185735187630994
9039	Serbia	TFYR Macedonia	Products of forestry, logging and related services	89	7	90.2796340584755	0.00205707127963008	0.185711642357203
9040	Germany	Costa Rica	Transport	158	7	56.9659150987864	0.00325976485554417	0.185695488002937
9041	Switzerland	Italy	Food products and beverages	218	42	87.843950137496	0.00211388852428064	0.185692318123134
9042	Switzerland	Ireland	Land transport, transport via pipeline services	41	2	13.7744975090027	0.0134798662623313	0.185678384252172
9043	Netherlands	USA	Fruit farming	937	63	176.896018519998	0.00104935351671098	0.185626459126131
9044	Switzerland	TFYR Macedonia	Construction work	187	34	213.355401709676	0.000870008822571939	0.185621081830798
9045	New Zealand	Israel	Manufacture of automatic data- processing machinery (computers)	153	5	53.4131885319948	0.00347454243841216	0.185586390325326
9046	Netherlands	Argentina	Meat and meat products	259	28	57.3525694683194	0.0032356460558341	0.185572615192119
9047	France	Croatia	Fishing	225	70	139.412777841091	0.00133057290621332	0.185498864975293
9048	Kuwait	Vanuatu	Fishing	447	10	66.9224037081003	0.00277115013791168	0.185452028265083
9049	Zimbabwe	Belize	Fishing	184	11	26.6250147074461	0.00696508593304049	0.185445515405829
9050	Lebanon	Seychelles	Fishing	649	69	123.385007917881	0.0015022455104075	0.185354574196231
9051	Germany	Spain	Meat and meat products	345	97	60.3841631039977	0.00306894286097946	0.185315546274233
9052	Serbia	Belize	Mining and Quarrying	20	1	2.731305770576	0.0678421817149628	0.185297742406543
9053	Gabon	Seychelles	Fishing	649	69	123.385007917881	0.00150144705206141	0.185256056406876
9054	Mexico	Jamaica	Food & Beverages	188	44	116.583195827901	0.0015888045532033	0.185227912358362
9055	Kazakhstan	Uzbekistan	Agricultural Service	142	24	134.048090085387	0.00138096464255731	0.185115672810256
9056	Malaysia	Bahrain	Mining and Quarrying	2	0	0.256916031241417	0.720474339318498	0.185101407868991
9057	Germany	Poland	Land transport, transport via pipeline services	62	6	23.0047351419926	0.00804399448116727	0.185049962522903
9058	Italy	Algeria	Transport	85	9	28.6334283351898	0.00646236863184825	0.185039769095605
9059	UK	Tunisia	Food & Beverages	218	40	83.2504925578833	0.00222237982195601	0.185014214828539
9060	Egypt	Romania	Products of forestry, logging and related services	95	10	18.2051579654217	0.0101595780464395	0.184956723197462
9061	Japan	Israel	Manufacture of jewellery, and goldsmith's and silversmith's articles	25	4	6.25808620452881	0.0295501869006348	0.18492761698411
9062	Germany	Georgia	Fruit, nuts, beverage and spice crops	36	5	6.93385408818722	0.0266664413940203	0.184901213677333
9063	France	Liberia	Transport	58	7	16.7951802015305	0.0110053811063879	0.184837358868303
9064	USA	Italy	Furniture, other manufactured goods n.e.c.	20	1	2.47774170339108	0.0745953950842315	0.184828121281134
9065	Angola	Portugal	Land transport, transport via pipeline services	71	13	21.9447455853224	0.00841846485829008	0.184741069534153
9066	Russia	Kyrgyzstan	Clothing (cotton + wool + synthetics)	4	0	0.46421056240797	0.397954127397609	0.184734509291817
9067	Panama	Ecuador	Building and construction work	895	399	1279.71280833334	0.000144341901486629	0.184716180111627
9068	Serbia	Mauritius	Constructions and Construction Services 	749	54	1318.71732834727	0.000139973593531129	0.184585603300536
9069	Colombia	Israel	Air transport	70	3	38.1520899683237	0.00483766814918428	0.184567150464573
9070	Argentina	Argentina	Oil seeds and oleaginous fruits	5	0	0.571219995617867	0.323045475145564	0.18453003489702
9071	Pakistan	Seychelles	Fishing	649	69	123.385007917881	0.00149543614318673	0.18451440036778
9072	Malaysia	Viet Nam	Coffe beans	32	5	4.55150666087866	0.0405387835263486	0.184512543244094
9073	Ireland	Belgium	Food products and beverages	177	45	63.2126803919673	0.00291842088115198	0.184481206409504
9074	India	Singapore	Passenger transport by land	52	3	10.0910579115152	0.0182808112183038	0.184472724673381
9075	Turkey	Vanuatu	Fishing	447	10	66.9224037081003	0.00275643007129341	0.184466926024245
9076	Poland	Ukraine	Transport	90	8	19.4655364006758	0.00947449836627925	0.184426192826952
9077	Switzerland	Mauritius	Financial intermediation, insurance and auxiliary services 	346	0	45.5821070224047	0.00404425285496207	0.184345566460547
9078	Taiwan	New Caledonia	Hotels and Restraurants	561	89	82.2499113380909	0.00224044053867021	0.18427603566389
9079	Serbia	Slovenia	Products of forestry, logging and related services	92	4	50.5909288227558	0.00364213201438094	0.184258841502626
9080	Gaza Strip	Eritrea	Fishing	431	4	61.921626880765	0.00297535552125919	0.184238854425036
9081	Poland	Ukraine	N-Prod. Transport	90	8	23.6431225389242	0.00778496308003769	0.184060836062332
9082	Australia	Ireland	Land transport, transport via pipeline services	41	2	13.7744975090027	0.0133621287459644	0.184056609126259
9083	Lithuania	Poland	Fish and other fishing products, services incidental of fishing	160	57	59.3775573670864	0.00309923113357732	0.184024774427847
9084	Brazil	Spain	Products of agriculture	346	97	107.017930030823	0.00171914475163509	0.18397931274334
9085	Germany	USA	Vegetable and melon farming	1737	370	569.383454322815	0.000323072187600999	0.183951958171885
9086	Denmark	France	Food products and beverages	488	160	217.131402112544	0.000847029235393853	0.183916645511383
9087	France	Guinea	Transport	62	5	23.8921128511429	0.00769262325186509	0.183793022854887
9088	Hong Kong	China	Culture and arts, radio, film and television	248	82	108.817937195301	0.00168888644889344	0.183781139525682
9089	Brazil	Paraguay	other food products	3	0	0.334965720772743	0.548654995585153	0.183780616051747
9090	Japan	Australia	Meat products	9	0	1.86188620328903	0.0987029889516808	0.183773733352524
9091	Serbia	Montenegro	Fishing	72	6	13.4800942540169	0.0136329695483845	0.183773714474365
9092	Japan	Vanuatu	Hotels and Restraurants	28	1	3.60161596536636	0.0510194292793813	0.1837523910365
9093	Kuwait	France	Air transport services	132	7	63.758343949914	0.00288137319901726	0.183711583471007
9094	Gaza Strip	Slovakia	Re-export	150	53	33.4448976963758	0.00549051158603091	0.18362959829557
9095	Kuwait	Singapore	Other fisheries	31	1	5.94120439141989	0.0308960190763152	0.183559564213597
9096	France	France	Motor vehicles, trailers and semi-trailers	2	0	0.226776614785194	0.809181846464388	0.183503519886827
9097	Albania	Papua New Guinea	Fishing	709	20	130.349790766835	0.00140741460203609	0.183456198897593
9098	India	UAE	Hotels and Restraurants	311	2	91.1303801611066	0.00201233198101974	0.183384578440681
9099	USA	Barbados	Transport	121	12	44.8852376490831	0.0040829647550535	0.183264843343407
9100	Italy	Finland	Air transport services	19	1	6.40660060942173	0.0285860548800637	0.183139436615579
9101	British Virgin Islands	Zimbabwe	Fishing	107	11	29.4894356876612	0.00621028486911171	0.183137796249725
9102	Ukraine	Seychelles	Fishing	649	69	123.385007917881	0.0014836690421319	0.183062516510959
9103	Switzerland	Norway	Fish and other fishing products, services incidental of fishing	126	33	41.2907717674971	0.00443038995572049	0.182934220502666
9104	Portugal	New Zealand	Meat and meat products	191	4	46.4965192452073	0.0039337092213092	0.182903786513652
9105	Argentina	Singapore	Aquarium fish	637	8	308.10597512126	0.000593562728038882	0.182880223118055
9106	Finland	Mauritius	Other professional, scientific and technical services 	534	5	242.470669388771	0.000754171870862055	0.182864558362104
9107	Cyprus	Greece	Food products and beverages	309	29	108.07778789103	0.0016907309089745	0.182730456560955
9108	UK	Oman	Transport	73	1	25.9057279899716	0.00705031768483577	0.182643612186242
9109	Yemen	Singapore	Other business & technical services	1044	62	615.400253817439	0.000296747220197435	0.182618314629121
9110	Australia	Portugal	Air transport services	84	16	25.8757208511233	0.00705746512529918	0.18261699749878
9111	Belarus	Slovakia	Re-export	150	53	33.4448976963758	0.00545686326713199	0.182504233712341
9112	South Africa	Madagascar	Transport	551	22	126.017537891865	0.00144779544316039	0.182447617118134
9113	Armenia	Panama	Transport	183	6	62.3969631269574	0.00292344603968072	0.182414154741608
9114	Afghanistan	Singapore	Other business & technical services	1044	62	615.400253817439	0.000296413745575374	0.182413094262063
9115	India	Nigeria	Transport	101	18	66.4315514713526	0.00274542251078968	0.182382676836134
9116	Liberia	Liberia	Mining and Quarrying	2	0	0.233315221965313	0.781463105256008	0.182327237860508
9117	Nigeria	Namibia	Transport	56	1	24.4210958182812	0.00746317973035571	0.182259027304071
9118	Guyana	New Zealand	Other dairy products	91	0	13.765553869307	0.0132343385366878	0.182178000051422
9119	China	Mauritius	Fish and other fishing products 	405	72	126.792170196772	0.0014366268339133	0.182153034034785
9120	Indonesia	India	Other transport services	773	51	298.425649031997	0.000610127264170999	0.182077624802347
9121	Japan	Tunisia	Food & Beverages	218	40	83.2504925578833	0.00218692914910985	0.182062928852588
9122	Lebanon	Oman	Fishing	295	2	88.9566839039326	0.00204401564840947	0.181828853930253
9123	Gaza Strip	Madagascar	Fishing	702	61	142.836975887418	0.00127288120194908	0.181814501550349
9124	Brazil	Latvia	Land transport, transport via pipeline services	50	3	20.3006154000759	0.00895452161081835	0.181782299312892
9125	Denmark	Netherlands	Fish and other fishing products, services incidental of fishing	153	34	61.7632210850716	0.00294289022959523	0.181762379879587
9126	Rwanda	Tanzania	Transport	501	45	138.831791363657	0.00130899154101478	0.181729640518956
9127	China	Greece	Food products and beverages	309	29	108.07778789103	0.00168131893725788	0.18171323147813
9128	Burkina Faso	South Sudan	Fishing	66	9	19.4887026697397	0.00932368314026989	0.181706488507585
9129	Saudi Arabia	Bahrain	Construction	208	4	210.155249290168	0.000864540822469622	0.181687792067631
9130	Russia	Turkmenistan	Transport	47	0	18.3113718181849	0.00992097206552389	0.181666608289633
9131	Colombia	Venezuela	Frutas, nueces y plantas para bebidas y especies	324	36	70.9119398444891	0.00256166221542966	0.181652436922449
9132	Romania	Greece	Products of agriculture, hunting and related services	298	29	154.047441840172	0.00117902588591224	0.181625921588122
9133	South Korea	Papua New Guinea	Food & Beverages	710	20	219.550903193653	0.000826895189999898	0.181545585810964
9134	USA	New Zealand	Poultry products	69	1	14.0155970007181	0.0129500570325406	0.181502780504404
9135	Morocco	Senegal	Food & Beverages	233	30	110.66463085264	0.00163995373742238	0.181484874967254
9136	France	Niger	Transport	37	0	17.5832616016269	0.0103176619043089	0.181418148380603
9137	Colombia	Hong Kong	forestry	57	4	14.8341502249241	0.0122174554974885	0.181235570216069
9138	France	Ireland	Coke, refined petroleum products and nuclear fuels	16	0	2.12302344292402	0.0853459643522718	0.181191483078831
9139	Gaza Strip	Maldives	Fishing	305	2	108.927796840668	0.00166263601035877	0.181107277556339
9140	Uruguay	Chile	Seafood	186	38	124.643857270479	0.00145296939831964	0.181103710302527
9141	Germany	Finland	Pulp, paper and paper products	18	0	2.33789160847664	0.0774520073554063	0.181074398055875
9142	Morocco	Zimbabwe	Fishing	107	11	29.4894356876612	0.00613935820532951	0.18104620895958
9143	Japan	Ireland	Land transport, transport via pipeline services	41	2	13.7744975090027	0.0131378299505923	0.180967005928134
9144	Russia	Switzerland	Food products, beverages and tobacco products	279	67	205.405832894146	0.000880560816199144	0.180872327865335
9145	Chile	Malaysia	Oils and fats	1044	84	214.162327960134	0.000844505431065422	0.180861249091947
9146	Brazil	Uruguay	Rice bran andderived products	2	0	0.27900518476963	0.648105011958412	0.18082465861158
9147	Sierra Leone	Belize	Fishing	184	11	26.6250147074461	0.00678988237671852	0.18078071814196
9148	Australia	India	Other transport services	773	51	298.425649031997	0.000605463144269032	0.180685731793439
9149	Canada	India	Fishing	1010	200	1173.33752739429	0.000153981765066782	0.180672583487268
9150	Italy	Sweden	Air transport services	23	1	7.51541037857533	0.024033128595324	0.180618824074934
9151	Australia	Mexico	Air transport	66	3	40.0797242820263	0.00450448849847378	0.180538657050388
9152	Qatar	India	Other crops	1826	254	1333.61766152829	0.000135340895699118	0.180493008831402
9153	Trinidad and Tobago	Venezuela	Mejoras agrï¿½olas	732	78	627.409838616848	0.000287625629417621	0.180459149734979
9154	Mongolia	Singapore	Other business & technical services	1044	62	615.400253817439	0.000293111030597594	0.18038060262645
9155	Germany	Romania	Construction work	234	52	332.930044315755	0.000541789923799249	0.180378143340314
9156	Argentina	Ecuador	Canned Aquatic Species	63	5	8.34105618298054	0.0216251275111233	0.180376403534397
9157	Germany	Syria	Construction	144	32	90.4133364185691	0.00199384093016884	0.180269810784468
9158	Japan	Germany	Fishing	288	69	170.164024084806	0.00105916289663487	0.180231420652709
9159	Mexico	Costa Rica	Electrical and Machinery	20	3	2.89283858239651	0.0622990649502851	0.180221138735411
9160	Spain	Bahamas	Transport	114	7	49.6044876277447	0.00363291871430622	0.180209071416405
9161	Taiwan	New Caledonia	Construction	551	62	630.23014716804	0.000285939278080399	0.180207553305733
9162	Colombia	Spain	Air and space transport services	73	7	29.7349953502417	0.00606020365850625	0.180200127607201
9163	Dominican Republic	Venezuela	Mejoras agrï¿½olas	732	78	627.409838616848	0.000287070919263069	0.180111119126433
9164	Israel	France	Air transport services	132	7	63.758343949914	0.0028243067912306	0.180073123815359
9165	China	South Africa	Transport services	379	31	162.218166470528	0.00110979467395463	0.180028857167676
9166	Mongolia	Slovakia	Re-export	150	53	33.4448976963758	0.0053805444667897	0.179951759242583
9167	Germany	India	Forestry and logging	197	22	114.809400886297	0.00156737546764703	0.179949438404436
9168	Japan	Israel	Processing of fruit, vegetables and fish 	49	5	13.3201510906219	0.013505967866685	0.179901532609329
9169	UAE	Malaysia	Hotels & restaurants	964	114	245.902833722532	0.000731295276044661	0.179827580667283
9170	China	Thailand	Route & Non Route of Road Passenger Trans.	139	14	31.147093936801	0.00577300257920103	0.179812253631769
9171	Netherlands	Paraguay	business services	93	9	20.0679939240217	0.00895986806151118	0.179806577818443
9172	Ireland	France	Fish and other fishing products, services incidental of fishing	321	134	292.837778687477	0.00061382278452047	0.179750500726736
9173	Suriname	Zimbabwe	Fishing	107	11	29.4894356876612	0.00609516083162344	0.179742853350111
9174	Denmark	Belgium	Products of agriculture, hunting and related services	68	13	24.9428202211857	0.00720492450335397	0.179711136594374
9175	Austria	Greece	Food products and beverages	309	29	108.07778789103	0.00166242956396264	0.179671709797732
9176	Sweden	Cyprus	Food & Beverages	162	35	105.630975469947	0.00170013754873795	0.179587187706273
9177	New Caledonia	New Zealand	Prepared fish	249	27	143.825360670686	0.00124855173964819	0.179573404270914
9178	Namibia	Seychelles	Fishing	649	69	123.385007917881	0.00145444409939827	0.179456596720371
9179	Indonesia	Singapore	Passenger transport by land	52	3	10.0910579115152	0.0177827283465536	0.179446541569816
9180	Afghanistan	Zimbabwe	Fishing	107	11	29.4894356876612	0.00608262275893219	0.179373112661835
9181	Brazil	Malaysia	Transport	268	28	112.365948408842	0.00159600451086212	0.179336560527812
9182	Lebanon	Bahrain	Transport	149	2	28.1929977983236	0.00636039251356405	0.179318532131385
9183	Italy	Argentina	Fish live, fresh or chilled	29	0	3.4464562907815	0.0520048437993436	0.179232421063357
9184	Belarus	Madagascar	Fishing	702	61	142.836975887418	0.00125474292608958	0.179223685078766
9185	Spain	Ireland	Air transport services	37	3	20.1162249147892	0.00890662447517841	0.179167661174255
9186	Spain	Luxembourg	Transport	56	4	18.1359021365643	0.00987892396670224	0.179163198274671
9187	Mexico	Malaysia	Transport	268	28	112.365948408842	0.00159403078371474	0.179114780804996
9188	Canada	Switzerland	Food products, beverages and tobacco products	279	67	205.405832894146	0.000871748236181862	0.179062172526938
9189	Viet Nam	Taiwan	Other Horticultural Crops	668	11	166.622420817614	0.00107455568749159	0.179045069953184
9190	Mongolia	Maldives	Fishing	305	2	108.927796840668	0.0016430980241263	0.178979047761332
9191	Brazil	Norway	Food products and beverages	160	39	129.754559129477	0.00137935066857265	0.178977037885593
9192	Suriname	Hong Kong	fisheries	77	6	40.1280162632465	0.00445725178328721	0.178860672049134
9193	Serbia	Malawi	Transport	55	6	25.3986965194345	0.00703979093512529	0.178801513521513
9194	Hungary	Slovakia	Products of agriculture, hunting and related services	82	14	71.8617236018181	0.00248743859539377	0.178751624818682
9195	Uzbekistan	Latvia	Food products and beverages	128	26	75.4118144661188	0.00236910259064717	0.178658325017086
9196	Tanzania	Mauritius	Other professional, scientific and technical services 	534	5	242.470669388771	0.000736795005949021	0.178651178294763
9197	Poland	Finland	Construction work	148	28	128.987766243517	0.00138500301014932	0.178648444519709
9198	Hong Kong	Greece	Products of agriculture, hunting and related services	298	29	154.047441840172	0.00115966835236525	0.178643943064874
9199	Kenya	Malaysia	Transport	268	28	112.365948408842	0.00158983567177067	0.17864339307272
9200	Japan	USA	Logging 	625	41	135.832922756672	0.00131494214543491	0.178612434870353
9201	UK	Mauritania	Transport	68	1	26.5333368182182	0.00672923728950358	0.178549119532112
9202	Iraq	Vanuatu	Fishing	447	10	66.9224037081003	0.00266697823183364	0.178480593911486
9203	Denmark	Belgium	Food products and beverages	177	45	63.2126803919673	0.00282293984168076	0.178445593977916
9204	China	Spain	Products of agriculture	346	97	107.017930030823	0.001667243439148	0.178424941715089
9205	UK	Sweden	Food products and beverages	70	12	31.5477771013975	0.00565517210926018	0.17840810917298
9206	Austria	Netherlands	Food products and beverages	210	41	69.6223117262125	0.0025613039213303	0.178323900036428
9207	France	South Africa	Transport services	379	31	162.218166470528	0.00109912488092008	0.178298022904992
9208	Russia	Bulgaria	Transport	95	9	29.2172291949391	0.00610102434158468	0.178255026511982
9209	China	Mexico	Food industry	1133	204	422.369505636394	0.000421960505631827	0.178223250161798
9210	Germany	Mauritius	Constructions and Construction Services 	749	54	1318.71732834727	0.000135115356809161	0.178178962350064
9211	Dominican Republic	Vanuatu	Fishing	447	10	66.9224037081003	0.00266207461688288	0.178152432212123
9212	Switzerland	Austria	Real estate services	66	18	15.2362656146288	0.0116896420335199	0.178106490962638
9213	Switzerland	Romania	Construction work	234	52	332.930044315755	0.000534915122853042	0.178089315556631
9214	Russia	Uzbekistan	Transportation	43	1	6.06225543469191	0.0293745934505856	0.178076288787678
9215	Montenegro	Barbados	Fishing	148	3	22.2114480733871	0.00801388788131686	0.178000054541816
9216	Israel	Thailand	Air Transports	212	20	52.1676252856851	0.00341168551667344	0.177979531626419
9217	Mauritania	Belize	Fishing	184	11	26.6250147074461	0.00667438579821658	0.177705620040686
9218	Hong Kong	Brazil	Abbattoirs	230	82	48.9114600643516	0.00363303715048258	0.177697151498134
9219	Sweden	France	Products of agriculture, hunting and related services	218	34	81.8224909603596	0.00217167547538292	0.177691896953354
9220	Switzerland	Algeria	Construction	210	77	155.3784949705	0.0011435318378757	0.177680255919977
9221	Ukraine	Austria	Products of agriculture, hunting and related services	119	16	28.8549262434244	0.00615761684582865	0.177677579921653
9222	Peru	Zimbabwe	Fishing	107	11	29.4894356876612	0.00602434096294999	0.177654415387456
9223	South Africa	Mozambique	Hotels and Restraurants	509	13	61.7511604875326	0.00287618322525856	0.177607651934491
9224	Indonesia	Vanuatu	Fishing	447	10	66.9224037081003	0.00265392352157077	0.177606941320982
9225	Panama	USA	Fruit farming	937	63	176.896018519998	0.00100395387846752	0.177595443878613
9226	Germany	Australia	Aquaculture	1127	148	249.418034024537	0.000712019580250757	0.17759052389312
9227	Iraq	Thailand	Other Constructions	932	140	1485.4261443913	0.000119519432298928	0.177537289499633
9228	Belgium	Spain	Fish and other fishing products	433	221	421.592255674303	0.000421105677062863	0.177534892270187
9229	Canada	Pakistan	Textiles and Wearing Apparel	27	0	4.20906206220388	0.0421492721316597	0.177408902278876
9230	Liechtenstein	Seychelles	Fishing	649	69	123.385007917881	0.00143755266054815	0.177372446404104
9231	Serbia	North Korea	Fishing	95	12	39.5274131596088	0.00448664910032992	0.177345632690928
9232	Brazil	Singapore	Other agriculture	100	7	23.536388643086	0.0075301454599703	0.17723243008483
9233	Philippines	Singapore	Computers & computer peripheral equipment	114	0	12.8774048984051	0.0137622974896196	0.177222677106136
9234	South Korea	Malaysia	Fish etc.	1212	144	1363.86320787668	0.000129906631760998	0.177174875518009
9235	UK	Nicaragua	Transport	144	6	49.9707969799638	0.00354517902233688	0.177155421182823
9236	Papua New Guinea	Vanuatu	Fishing	447	10	66.9224037081003	0.00264682536277017	0.177131915472144
